patient_id,attack,mode,clean_prob,adv_prob,prob_change,success,l0_norm,l2_norm,linf_norm
0c5dc7d1-7022-4e46-bc02-ff9999912edd,FGSM_eps8,full,0.512,0.5,-0.01221,0,149514,12.130836149986056,0.031372549019607954
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,FGSM_eps8,full,0.514,0.498,-0.01611,1,149183,12.117400847806454,0.031372549019607954
f92ddac9-aba6-4607-ba72-6ab7e8776fef,FGSM_eps8,full,0.5107,0.4998,-0.01099,1,149560,12.132702114206873,0.031372549019607954
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,FGSM_eps8,full,0.51,0.5015,-0.0083,0,149967,12.14919935562418,0.031372549019607954
051e6e97-fda7-4b5c-8d5f-084bf3607d22,FGSM_eps8,full,0.5015,0.4907,-0.01074,1,149622,12.13521665548923,0.031372549019607954
5acc56a4-1b6e-4394-9364-9772047d583f,FGSM_eps8,full,0.5044,0.49,-0.014404,1,149844,12.144216065780636,0.031372549019607954
ad4d16e5-a851-4327-b9fe-5977da445669,FGSM_eps8,full,0.506,0.4934,-0.01245,1,149368,12.124911839693448,0.031372549019607954
c1f94928-371a-42d0-91ae-f959928694fe,FGSM_eps8,full,0.5073,0.4993,-0.00806,1,149638,12.135865484792381,0.031372549019607954
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,FGSM_eps8,full,0.505,0.4915,-0.01343,1,149579,12.133472754817051,0.031372549019607954
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,FGSM_eps8,full,0.511,0.4968,-0.014404,1,149193,12.117806966392083,0.031372549019607954
