patient_id,attack,mode,clean_prob,adv_prob,prob_change,success,l0_norm,l2_norm,linf_norm
0c5dc7d1-7022-4e46-bc02-ff9999912edd,FGSM_eps16,lesion,0.518,0.5073,-0.01074,0,39379,12.4512268000938,0.0627450980392158
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,FGSM_eps16,lesion,0.5225,0.5103,-0.01221,0,27218,10.351610134281746,0.0627450980392158
f92ddac9-aba6-4607-ba72-6ab7e8776fef,FGSM_eps16,lesion,0.52,0.509,-0.01123,0,25798,10.077964435662313,0.0627450980392158
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,FGSM_eps16,lesion,0.521,0.5093,-0.01172,0,14088,7.4473964548807725,0.0627450980392158
051e6e97-fda7-4b5c-8d5f-084bf3607d22,FGSM_eps16,lesion,0.5005,0.4949,-0.005615,1,2826,3.335537909961289,0.0627450980392158
5acc56a4-1b6e-4394-9364-9772047d583f,FGSM_eps16,lesion,0.5107,0.499,-0.01172,1,11494,6.7269066135532425,0.0627450980392158
ad4d16e5-a851-4327-b9fe-5977da445669,FGSM_eps16,lesion,0.512,0.5024,-0.009766,0,13498,7.289781549036962,0.0627450980392158
c1f94928-371a-42d0-91ae-f959928694fe,FGSM_eps16,lesion,0.5127,0.504,-0.00879,0,33012,11.400285311794237,0.0627450980392158
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,FGSM_eps16,lesion,0.515,0.5054,-0.009766,0,7025,5.258997526036144,0.0627450980392158
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,FGSM_eps16,lesion,0.519,0.504,-0.01514,0,39432,12.459603004741181,0.0627450980392158
33a39200-fa81-4530-ae1e-274ca204f3ea,FGSM_eps16,lesion,0.5103,0.5015,-0.00879,0,7851,5.559583929732659,0.0627450980392158
427412d0-cf4c-4a13-b58e-6ffdd004c6ec,FGSM_eps16,lesion,0.5156,0.5054,-0.010254,0,30158,10.896350651311652,0.0627450980392158
72848196-fd24-4106-9c33-9c29b7a66a04,FGSM_eps16,lesion,0.5195,0.517,-0.002441,0,3526,3.7258121635899037,0.0627450980392158
abcb43a2-7b1d-428a-b909-e54c92acbd5b,FGSM_eps16,lesion,0.516,0.5063,-0.009766,0,5780,4.770278351999551,0.0627450980392158
