patient_id,attack,mode,clean_prob,adv_prob,prob_change,success,l0_norm,l2_norm,linf_norm
0c5dc7d1-7022-4e46-bc02-ff9999912edd,FGSM_eps4,lesion,0.518,0.5063,-0.01172,0,39379,3.1128067000234454,0.015686274509803977
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,FGSM_eps4,lesion,0.5225,0.5117,-0.01074,0,27218,2.5879025335704355,0.015686274509803977
f92ddac9-aba6-4607-ba72-6ab7e8776fef,FGSM_eps4,lesion,0.52,0.5107,-0.00928,0,25798,2.5194911089155783,0.015686274509803977
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,FGSM_eps4,lesion,0.521,0.5117,-0.00928,0,14088,1.861849113720193,0.015686274509803977
051e6e97-fda7-4b5c-8d5f-084bf3607d22,FGSM_eps4,lesion,0.5005,0.4968,-0.003662,1,2826,0.8338844774903222,0.015686274509803977
5acc56a4-1b6e-4394-9364-9772047d583f,FGSM_eps4,lesion,0.5107,0.4993,-0.011475,1,11494,1.6817266533883108,0.015686274509803977
ad4d16e5-a851-4327-b9fe-5977da445669,FGSM_eps4,lesion,0.512,0.5054,-0.006836,0,13498,1.8224453872592405,0.015686274509803977
c1f94928-371a-42d0-91ae-f959928694fe,FGSM_eps4,lesion,0.5127,0.504,-0.00879,0,33012,2.850071327948559,0.015686274509803977
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,FGSM_eps4,lesion,0.515,0.508,-0.007324,0,7025,1.314749381509036,0.015686274509803977
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,FGSM_eps4,lesion,0.519,0.5083,-0.01074,0,39432,3.114900751185294,0.015686274509803977
33a39200-fa81-4530-ae1e-274ca204f3ea,FGSM_eps4,lesion,0.5103,0.505,-0.00537,0,7851,1.3898959824331647,0.015686274509803977
427412d0-cf4c-4a13-b58e-6ffdd004c6ec,FGSM_eps4,lesion,0.5156,0.5054,-0.010254,0,30158,2.724087662827908,0.015686274509803977
72848196-fd24-4106-9c33-9c29b7a66a04,FGSM_eps4,lesion,0.5195,0.5186,-0.000977,0,3526,0.9314530408974732,0.015686274509803977
abcb43a2-7b1d-428a-b909-e54c92acbd5b,FGSM_eps4,lesion,0.516,0.5107,-0.00537,0,5780,1.1925695879998877,0.015686274509803977
9954f203-ec80-45ce-85a6-fb155368370f,FGSM_eps4,lesion,0.5083,0.499,-0.00928,1,4439,1.0451109148307391,0.015686274509803977
077ff78d-27ef-49d4-9e8e-00e458844a3e,FGSM_eps4,lesion,0.5166,0.4954,-0.02124,1,68069,4.092554731355786,0.015686274509803977
bf7b0977-4f77-45a7-8c03-77602f82b905,FGSM_eps4,lesion,0.517,0.5117,-0.00537,0,7153,1.3266731002029077,0.015686274509803977
c34a3ea0-04d7-4df6-afab-0d7c7280b749,FGSM_eps4,lesion,0.5103,0.4949,-0.01538,1,21458,2.2978116731355493,0.015686274509803977
e2bc24a7-e469-48e2-9d5a-6ffc8557d59e,FGSM_eps4,lesion,0.5186,0.5127,-0.00586,0,3233,0.8919133475030273,0.015686274509803977
175c8be2-76a4-469b-9595-ed33ecedb3cb,FGSM_eps4,lesion,0.5225,0.5186,-0.003906,0,7632,1.3703736262175084,0.015686274509803977
bcaf0768-3841-4280-8de4-57e822f38c7a,FGSM_eps4,lesion,0.5205,0.512,-0.0083,0,14336,1.8781652764982903,0.015686274509803977
6e73017c-4e3a-499b-a597-4a797bb179de,FGSM_eps4,lesion,0.5244,0.5234,-0.000977,0,3739,0.9591743213308501,0.015686274509803977
dc995045-8ec6-4cef-ba20-350c66732a9b,FGSM_eps4,lesion,0.521,0.5166,-0.004395,0,8156,1.4166364743373348,0.015686274509803977
83f0d9e7-520b-41ee-a7c0-f93713784281,FGSM_eps4,lesion,0.5176,0.5015,-0.01611,0,50708,3.5323038259906285,0.015686274509803977
