patient_id,attack,mode,clean_prob,adv_prob,prob_change,success,l0_norm,l2_norm,linf_norm
0c5dc7d1-7022-4e46-bc02-ff9999912edd,FGSM_eps8,full,0.518,0.5005,-0.01758,0,147978,12.068363514738667,0.031372549019607954
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,FGSM_eps8,full,0.5225,0.5034,-0.01904,0,147322,12.04158372316912,0.031372549019607954
f92ddac9-aba6-4607-ba72-6ab7e8776fef,FGSM_eps8,full,0.52,0.5054,-0.01465,0,148239,12.07900176906288,0.031372549019607954
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,FGSM_eps8,full,0.521,0.5024,-0.01855,0,148802,12.1019175783606,0.031372549019607954
051e6e97-fda7-4b5c-8d5f-084bf3607d22,FGSM_eps8,full,0.5005,0.4836,-0.01685,1,148063,12.07182910973289,0.031372549019607954
5acc56a4-1b6e-4394-9364-9772047d583f,FGSM_eps8,full,0.5107,0.4854,-0.02539,1,148867,12.104560482211342,0.031372549019607954
ad4d16e5-a851-4327-b9fe-5977da445669,FGSM_eps8,full,0.512,0.4956,-0.0166,1,147132,12.03381625104912,0.031372549019607954
c1f94928-371a-42d0-91ae-f959928694fe,FGSM_eps8,full,0.5127,0.5,-0.012695,0,148269,12.080223956615368,0.031372549019607954
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,FGSM_eps8,full,0.515,0.489,-0.02612,1,147970,12.068037289850388,0.031372549019607954
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,FGSM_eps8,full,0.519,0.5005,-0.01855,0,146985,12.02780323873448,0.031372549019607954
33a39200-fa81-4530-ae1e-274ca204f3ea,FGSM_eps8,full,0.5103,0.4946,-0.01563,1,148102,12.073418873336662,0.031372549019607954
427412d0-cf4c-4a13-b58e-6ffdd004c6ec,FGSM_eps8,full,0.5156,0.5015,-0.01416,0,147720,12.057838314607746,0.031372549019607954
72848196-fd24-4106-9c33-9c29b7a66a04,FGSM_eps8,full,0.5195,0.5015,-0.01807,0,147306,12.04092981346456,0.031372549019607954
abcb43a2-7b1d-428a-b909-e54c92acbd5b,FGSM_eps8,full,0.516,0.5005,-0.01563,0,147779,12.060246050322103,0.031372549019607954
9954f203-ec80-45ce-85a6-fb155368370f,FGSM_eps8,full,0.5083,0.4854,-0.02295,1,148812,12.10232421651945,0.031372549019607954
077ff78d-27ef-49d4-9e8e-00e458844a3e,FGSM_eps8,full,0.5166,0.4927,-0.02393,1,148167,12.076068014263628,0.031372549019607954
bf7b0977-4f77-45a7-8c03-77602f82b905,FGSM_eps8,full,0.517,0.4954,-0.02173,1,147549,12.05085724431888,0.031372549019607954
c34a3ea0-04d7-4df6-afab-0d7c7280b749,FGSM_eps8,full,0.5103,0.4883,-0.02197,1,148743,12.09951813504761,0.031372549019607954
e2bc24a7-e469-48e2-9d5a-6ffc8557d59e,FGSM_eps8,full,0.5186,0.4937,-0.0249,1,147767,12.059756380305783,0.031372549019607954
175c8be2-76a4-469b-9595-ed33ecedb3cb,FGSM_eps8,full,0.5225,0.505,-0.01758,0,146483,12.007246306295789,0.031372549019607954
bcaf0768-3841-4280-8de4-57e822f38c7a,FGSM_eps8,full,0.5205,0.4993,-0.02124,1,146682,12.01539957677727,0.031372549019607954
6e73017c-4e3a-499b-a597-4a797bb179de,FGSM_eps8,full,0.5244,0.502,-0.02246,0,146923,12.025266236808582,0.031372549019607954
dc995045-8ec6-4cef-ba20-350c66732a9b,FGSM_eps8,full,0.521,0.5024,-0.01855,0,146929,12.025511776515803,0.031372549019607954
83f0d9e7-520b-41ee-a7c0-f93713784281,FGSM_eps8,full,0.5176,0.499,-0.01855,1,147305,12.04088894292891,0.031372549019607954
bfbea630-4c43-485f-b1b2-0e5715109ae3,FGSM_eps8,full,0.4983,0.4856,-0.012695,0,149072,12.112892017105988,0.031372549019607954
4a567c8b-ab4e-4c3a-a053-9a23b087545a,FGSM_eps8,full,0.524,0.4941,-0.02979,1,147296,12.040521101865144,0.031372549019607954
b900d3e4-787b-44b3-9754-88f93db99c27,FGSM_eps8,full,0.523,0.4993,-0.02368,1,147773,12.06000121779919,0.031372549019607954
0983ae59-b906-4fd5-a810-edfe0580fe3b,FGSM_eps8,full,0.5156,0.4966,-0.01904,1,146499,12.007902050290284,0.031372549019607954
e15ecf55-b05a-4f6f-bb25-d51d4a438963,FGSM_eps8,full,0.505,0.4878,-0.01709,1,147962,12.067711056143317,0.031372549019607954
