patient_id,attack,mode,clean_prob,adv_prob,prob_change,success,l0_norm,l2_norm,linf_norm
0c5dc7d1-7022-4e46-bc02-ff9999912edd,PGD_steps40,lesion,0.518,0.4841,-0.03394,1,37748,5.315732201941025,0.031372549019607954
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,PGD_steps40,lesion,0.5225,0.4912,-0.03125,1,26971,4.815628791890434,0.031372549019607954
f92ddac9-aba6-4607-ba72-6ab7e8776fef,PGD_steps40,lesion,0.52,0.4802,-0.0398,1,24701,4.403675372441931,0.031372549019607954
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,PGD_steps40,lesion,0.521,0.495,-0.02588,1,13075,3.221563257069502,0.031372549019607954
051e6e97-fda7-4b5c-8d5f-084bf3607d22,PGD_steps40,lesion,0.5005,0.4944,-0.006104,1,2821,1.6443114340878988,0.031372549019607954
5acc56a4-1b6e-4394-9364-9772047d583f,PGD_steps40,lesion,0.5107,0.488,-0.0227,1,10728,2.853317810864438,0.031372549019607954
ad4d16e5-a851-4327-b9fe-5977da445669,PGD_steps40,lesion,0.512,0.4946,-0.01758,1,13392,3.534262461894682,0.031372549019607954
c1f94928-371a-42d0-91ae-f959928694fe,PGD_steps40,lesion,0.5127,0.4773,-0.0354,1,31555,4.975721138270162,0.031372549019607954
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,PGD_steps40,lesion,0.515,0.5005,-0.01465,0,6979,2.5596159842695356,0.0313725490196079
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,PGD_steps40,lesion,0.519,0.488,-0.031,1,39195,5.915176396621881,0.031372549019607954
33a39200-fa81-4530-ae1e-274ca204f3ea,PGD_steps40,lesion,0.5103,0.4954,-0.01489,1,7727,2.6365543205329764,0.031372549019607954
427412d0-cf4c-4a13-b58e-6ffdd004c6ec,PGD_steps40,lesion,0.5156,0.4812,-0.03442,1,28597,4.688713779799444,0.031372549019607954
72848196-fd24-4106-9c33-9c29b7a66a04,PGD_steps40,lesion,0.5195,0.516,-0.003418,0,3493,1.804995417801739,0.031372549019607954
abcb43a2-7b1d-428a-b909-e54c92acbd5b,PGD_steps40,lesion,0.516,0.504,-0.01221,0,5755,2.3306262101276776,0.0313725490196079
9954f203-ec80-45ce-85a6-fb155368370f,PGD_steps40,lesion,0.5083,0.495,-0.01318,1,4402,2.036921786727251,0.031372549019607954
077ff78d-27ef-49d4-9e8e-00e458844a3e,PGD_steps40,lesion,0.5166,0.4678,-0.04883,1,65076,6.892234680061627,0.031372549019607954
bf7b0977-4f77-45a7-8c03-77602f82b905,PGD_steps40,lesion,0.517,0.503,-0.01416,0,7137,2.5990268193182544,0.031372549019607954
c34a3ea0-04d7-4df6-afab-0d7c7280b749,PGD_steps40,lesion,0.5103,0.4807,-0.02954,1,20765,4.17383144084404,0.031372549019607954
e2bc24a7-e469-48e2-9d5a-6ffc8557d59e,PGD_steps40,lesion,0.5186,0.5063,-0.01221,0,3236,1.7749593190804736,0.031372549019607954
175c8be2-76a4-469b-9595-ed33ecedb3cb,PGD_steps40,lesion,0.5225,0.5103,-0.01221,0,7631,2.69818741043075,0.031372549019607954
bcaf0768-3841-4280-8de4-57e822f38c7a,PGD_steps40,lesion,0.5205,0.5034,-0.01709,0,14317,3.6733775224097682,0.031372549019607954
6e73017c-4e3a-499b-a597-4a797bb179de,PGD_steps40,lesion,0.5244,0.5225,-0.001953,0,3753,1.8827450571980502,0.031372549019607954
dc995045-8ec6-4cef-ba20-350c66732a9b,PGD_steps40,lesion,0.521,0.509,-0.01221,0,8090,2.7382547755251467,0.0313725490196079
83f0d9e7-520b-41ee-a7c0-f93713784281,PGD_steps40,lesion,0.5176,0.47,-0.0476,1,47982,5.907231051897309,0.031372549019607954
bfbea630-4c43-485f-b1b2-0e5715109ae3,PGD_steps40,lesion,0.4983,0.481,-0.01733,0,22925,4.4376911398638175,0.031372549019607954
4a567c8b-ab4e-4c3a-a053-9a23b087545a,PGD_steps40,lesion,0.524,0.4827,-0.04126,1,26149,4.677561840861807,0.031372549019607954
b900d3e4-787b-44b3-9754-88f93db99c27,PGD_steps40,lesion,0.523,0.4814,-0.0415,1,31598,5.088727544287698,0.031372549019607954
0983ae59-b906-4fd5-a810-edfe0580fe3b,PGD_steps40,lesion,0.5156,0.5,-0.01563,0,12343,3.347807100155847,0.031372549019607954
e15ecf55-b05a-4f6f-bb25-d51d4a438963,PGD_steps40,lesion,0.505,0.5034,-0.001465,0,1002,0.9558657615453013,0.0313725490196079
747b1c03-c554-41ea-9d57-7b54894985f3,PGD_steps40,lesion,0.5103,0.4827,-0.02759,1,20279,3.899198943747542,0.031372549019607954
87e4af8b-1110-481d-86de-f315ca03936d,PGD_steps40,lesion,0.518,0.5015,-0.0166,0,13239,3.435383650010647,0.031372549019607954
878ae8b8-f206-4d82-8099-3a56f89bb9c4,PGD_steps40,lesion,0.5117,0.493,-0.0188,1,5312,2.228817586849113,0.031372549019607954
34873b9f-5305-404e-b7f7-5105feede48a,PGD_steps40,lesion,0.5156,0.4814,-0.03418,1,30726,4.796769385721225,0.031372549019607954
72a10e64-2d93-4b61-8b90-8efef7284ced,PGD_steps40,lesion,0.5195,0.4834,-0.03613,1,18137,3.797406994866331,0.031372549019607954
04e6f392-a196-447f-9b75-f5af995a36d0,PGD_steps40,lesion,0.5186,0.514,-0.004395,0,1792,1.3198860528917726,0.031372549019607954
5a8415b5-f658-4d37-8144-1aa22420f84f,PGD_steps40,lesion,0.518,0.4927,-0.02539,1,13349,3.3447555165647236,0.031372549019607954
3874e3f6-0c79-4fc1-a874-1d761e475e53,PGD_steps40,lesion,0.5166,0.4946,-0.02197,1,16538,3.8822816392739457,0.031372549019607954
2c376b9a-167a-43d3-bcc2-b4af32fb9f74,PGD_steps40,lesion,0.507,0.5005,-0.006348,0,1668,1.265154199305362,0.0313725490196079
cf951660-886d-482d-99bf-2bdaedd5f4fd,PGD_steps40,lesion,0.5176,0.4736,-0.04395,1,39342,5.374603872101357,0.031372549019607954
acb5c720-f741-415c-993c-65855be08ffa,PGD_steps40,lesion,0.5234,0.498,-0.02539,1,30288,5.202400888975367,0.031372549019607954
112bf6f9-0ac8-4ca0-a84b-ea29811fd871,PGD_steps40,lesion,0.517,0.4792,-0.03784,1,41678,6.0639828277697445,0.031372549019607954
e6295ee0-bb33-49e3-9376-8b78f5a3fc52,PGD_steps40,lesion,0.5166,0.5107,-0.00586,0,3718,1.874821534502968,0.031372549019607954
780579a3-2dcc-4343-9c92-de8be54e2865,PGD_steps40,lesion,0.5146,0.4934,-0.02124,1,14669,3.4366458080288638,0.031372549019607954
228b3dc1-f78a-4ac9-b213-2a416583d063,PGD_steps40,lesion,0.521,0.5063,-0.01465,0,9416,2.879991029077403,0.031372549019607954
3a010152-9ce2-4780-bdd8-bac6fa101991,PGD_steps40,lesion,0.504,0.4937,-0.010254,1,2313,1.4723388273264078,0.0313725490196079
9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,PGD_steps40,lesion,0.516,0.5044,-0.01172,0,13988,3.365126350619311,0.031372549019607954
