patient_id,attack,mode,clean_prob,adv_prob,prob_change,success,l0_norm,l2_norm,linf_norm
0c5dc7d1-7022-4e46-bc02-ff9999912edd,PGD_steps40,lesion,0.512,0.4885,-0.02368,1,36509,5.194667955066876,0.031372549019607954
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,PGD_steps40,lesion,0.514,0.4902,-0.02393,1,26778,4.754875682159039,0.031372549019607954
f92ddac9-aba6-4607-ba72-6ab7e8776fef,PGD_steps40,lesion,0.5107,0.485,-0.02563,1,24300,4.323703255586385,0.031372549019607954
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,PGD_steps40,lesion,0.51,0.492,-0.01782,1,13226,3.1675303866704385,0.031372549019607954
051e6e97-fda7-4b5c-8d5f-084bf3607d22,PGD_steps40,lesion,0.5015,0.498,-0.003418,1,2821,1.6505658275094468,0.031372549019607954
5acc56a4-1b6e-4394-9364-9772047d583f,PGD_steps40,lesion,0.5044,0.49,-0.014404,1,10884,2.8967202283802123,0.031372549019607954
ad4d16e5-a851-4327-b9fe-5977da445669,PGD_steps40,lesion,0.506,0.4924,-0.01343,1,13382,3.538906618409908,0.031372549019607954
c1f94928-371a-42d0-91ae-f959928694fe,PGD_steps40,lesion,0.5073,0.484,-0.02344,1,31377,4.913661330035087,0.031372549019607954
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,PGD_steps40,lesion,0.505,0.4958,-0.00903,1,6859,2.4624078700049274,0.0313725490196079
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,PGD_steps40,lesion,0.511,0.4897,-0.02148,1,38775,5.824605433039728,0.031372549019607954
