patient_id,attack,mode,clean_prob,adv_prob,prob_change,success,l0_norm,l2_norm,linf_norm
0c5dc7d1-7022-4e46-bc02-ff9999912edd,FGSM_eps4,lesion,0.512,0.503,-0.00928,0,39542,3.119242408440606,0.015686274509803977
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,FGSM_eps4,lesion,0.514,0.506,-0.0083,0,27349,2.5941228343137257,0.015686274509803977
f92ddac9-aba6-4607-ba72-6ab7e8776fef,FGSM_eps4,lesion,0.5107,0.502,-0.00879,0,25865,2.5227606733181096,0.015686274509803977
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,FGSM_eps4,lesion,0.51,0.503,-0.006836,0,14124,1.8642264491602292,0.015686274509803977
051e6e97-fda7-4b5c-8d5f-084bf3607d22,FGSM_eps4,lesion,0.5015,0.4998,-0.001709,1,2831,0.8346218412186996,0.015686274509803977
5acc56a4-1b6e-4394-9364-9772047d583f,FGSM_eps4,lesion,0.5044,0.497,-0.007324,1,11513,1.6831160571002195,0.015686274509803977
ad4d16e5-a851-4327-b9fe-5977da445669,FGSM_eps4,lesion,0.506,0.5,-0.00586,0,13551,1.826019804812182,0.015686274509803977
c1f94928-371a-42d0-91ae-f959928694fe,FGSM_eps4,lesion,0.5073,0.5005,-0.006836,0,33125,2.854945054619811,0.015686274509803977
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,FGSM_eps4,lesion,0.505,0.4998,-0.005127,1,7052,1.3172735231508717,0.015686274509803977
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,FGSM_eps4,lesion,0.511,0.503,-0.0083,0,39678,3.1246019354314485,0.015686274509803977
0c5dc7d1-7022-4e46-bc02-ff9999912edd,FGSM_eps4,full,0.512,0.5005,-0.01172,0,149514,6.065418074993021,0.015686274509804088
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,FGSM_eps4,full,0.514,0.4993,-0.01489,1,149183,6.058700423903222,0.015686274509803977
f92ddac9-aba6-4607-ba72-6ab7e8776fef,FGSM_eps4,full,0.5107,0.4993,-0.011475,1,149560,6.0663510571034305,0.015686274509803977
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,FGSM_eps4,full,0.51,0.4978,-0.01196,1,149967,6.074599677812083,0.015686274509804088
051e6e97-fda7-4b5c-8d5f-084bf3607d22,FGSM_eps4,full,0.5015,0.4912,-0.010254,1,149622,6.067608327744606,0.015686274509804088
5acc56a4-1b6e-4394-9364-9772047d583f,FGSM_eps4,full,0.5044,0.4893,-0.01514,1,149844,6.072108032890311,0.015686274509803977
ad4d16e5-a851-4327-b9fe-5977da445669,FGSM_eps4,full,0.506,0.4944,-0.011475,1,149368,6.062455919846719,0.015686274509803977
c1f94928-371a-42d0-91ae-f959928694fe,FGSM_eps4,full,0.5073,0.4993,-0.00806,1,149638,6.067932742396189,0.015686274509803977
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,FGSM_eps4,full,0.505,0.4922,-0.012695,1,149579,6.066736377408521,0.015686274509803977
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,FGSM_eps4,full,0.511,0.498,-0.01318,1,149193,6.0589034831960324,0.015686274509804088
0c5dc7d1-7022-4e46-bc02-ff9999912edd,FGSM_eps8,lesion,0.512,0.5024,-0.009766,0,39542,6.23848481688122,0.031372549019607954
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,FGSM_eps8,lesion,0.514,0.504,-0.010254,0,27349,5.188245668627453,0.031372549019607954
f92ddac9-aba6-4607-ba72-6ab7e8776fef,FGSM_eps8,lesion,0.5107,0.5005,-0.010254,0,25865,5.04552134663622,0.031372549019607954
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,FGSM_eps8,lesion,0.51,0.5015,-0.0083,0,14124,3.728452898320459,0.031372549019607954
051e6e97-fda7-4b5c-8d5f-084bf3607d22,FGSM_eps8,lesion,0.5015,0.499,-0.002441,1,2831,1.6692436824373995,0.031372549019607954
5acc56a4-1b6e-4394-9364-9772047d583f,FGSM_eps8,lesion,0.5044,0.496,-0.0083,1,11513,3.3662321142004386,0.031372549019607954
ad4d16e5-a851-4327-b9fe-5977da445669,FGSM_eps8,lesion,0.506,0.498,-0.007812,1,13551,3.6520396096243646,0.031372549019607954
c1f94928-371a-42d0-91ae-f959928694fe,FGSM_eps8,lesion,0.5073,0.499,-0.0083,1,33125,5.7098901092396215,0.031372549019607954
96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,FGSM_eps8,lesion,0.505,0.499,-0.00586,1,7052,2.6345470463017433,0.0313725490196079
b9201f87-a5ef-49f1-b45f-4c54272bc5d6,FGSM_eps8,lesion,0.511,0.5005,-0.01074,0,39678,6.2492038708629,0.031372549019607954
0c5dc7d1-7022-4e46-bc02-ff9999912edd,FGSM_eps8,full,0.512,0.5,-0.01221,0,149514,12.130836149986056,0.031372549019607954
bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,FGSM_eps8,full,0.514,0.498,-0.01611,1,149183,12.117400847806454,0.031372549019607954
f92ddac9-aba6-4607-ba72-6ab7e8776fef,FGSM_eps8,full,0.5107,0.4998,-0.01099,1,149560,12.132702114206873,0.031372549019607954
7f9623a6-510f-4e84-8e58-12b65a5e9dfc,FGSM_eps8,full,0.51,0.5015,-0.0083,0,149967,12.14919935562418,0.031372549019607954
